time	V(b1)	V(b2)	V(b3)	V(vb)
9.520250056912766e-006	2.088136e+000	2.048608e+000	2.087028e+000	2.000000e+000
9.694535771198480e-006	2.088112e+000	2.048570e+000	2.087063e+000	2.000000e+000
9.868821485484193e-006	2.088083e+000	2.048535e+000	2.087102e+000	2.000000e+000
1.004310719976991e-005	2.088047e+000	2.048502e+000	2.087143e+000	2.000000e+000
1.019739291405562e-005	2.088008e+000	2.048479e+000	2.087183e+000	2.000000e+000
1.035167862834133e-005	2.087963e+000	2.048465e+000	2.087222e+000	2.000000e+000
1.050596434262704e-005	2.087912e+000	2.048460e+000	2.087261e+000	2.000000e+000
1.066025005691276e-005	2.087854e+000	2.048463e+000	2.087299e+000	2.000000e+000
1.081453577119847e-005	2.087790e+000	2.048475e+000	2.087337e+000	2.000000e+000
1.096882148548418e-005	2.087720e+000	2.048495e+000	2.087375e+000	2.000000e+000
1.112310719976989e-005	2.087644e+000	2.048525e+000	2.087412e+000	2.000000e+000
1.122167862834132e-005	2.087592e+000	2.048551e+000	2.087434e+000	2.000000e+000
1.132025005691275e-005	2.087539e+000	2.048582e+000	2.087454e+000	2.000000e+000
1.141882148548418e-005	2.087484e+000	2.048619e+000	2.087472e+000	2.000000e+000
1.151739291405561e-005	2.087427e+000	2.048661e+000	2.087488e+000	2.000000e+000
1.161596434262703e-005	2.087369e+000	2.048709e+000	2.087501e+000	2.000000e+000
1.171453577119846e-005	2.087309e+000	2.048762e+000	2.087513e+000	2.000000e+000
1.181310719976989e-005	2.087248e+000	2.048820e+000	2.087523e+000	2.000000e+000
1.182310719976989e-005	2.087242e+000	2.048826e+000	2.087523e+000	2.000000e+000
1.195596434262703e-005	2.087156e+000	2.048916e+000	2.087532e+000	2.000000e+000
1.208882148548417e-005	2.087072e+000	2.049016e+000	2.087533e+000	2.000000e+000
1.222167862834131e-005	2.086990e+000	2.049127e+000	2.087526e+000	2.000000e+000
1.235453577119845e-005	2.086910e+000	2.049247e+000	2.087511e+000	2.000000e+000
1.248739291405560e-005	2.086832e+000	2.049378e+000	2.087488e+000	2.000000e+000
1.262025005691274e-005	2.086755e+000	2.049518e+000	2.087458e+000	2.000000e+000
1.275310719976988e-005	2.086681e+000	2.049670e+000	2.087420e+000	2.000000e+000
1.288739291405559e-005	2.086610e+000	2.049833e+000	2.087371e+000	2.000000e+000
1.302167862834130e-005	2.086551e+000	2.050002e+000	2.087311e+000	2.000000e+000
1.315596434262702e-005	2.086503e+000	2.050174e+000	2.087239e+000	2.000000e+000
1.329025005691273e-005	2.086465e+000	2.050351e+000	2.087155e+000	2.000000e+000
1.342453577119844e-005	2.086439e+000	2.050532e+000	2.087060e+000	2.000000e+000
1.355882148548416e-005	2.086424e+000	2.050717e+000	2.086954e+000	2.000000e+000
1.369310719976987e-005	2.086420e+000	2.050906e+000	2.086836e+000	2.000000e+000
1.382025005691273e-005	2.086432e+000	2.051086e+000	2.086712e+000	2.000000e+000
1.394739291405558e-005	2.086463e+000	2.051256e+000	2.086578e+000	2.000000e+000
1.407453577119844e-005	2.086513e+000	2.051416e+000	2.086436e+000	2.000000e+000
1.420167862834129e-005	2.086583e+000	2.051567e+000	2.086284e+000	2.000000e+000
1.432882148548415e-005	2.086671e+000	2.051708e+000	2.086123e+000	2.000000e+000
1.445596434262701e-005	2.086778e+000	2.051839e+000	2.085952e+000	2.000000e+000
1.458310719976986e-005	2.086904e+000	2.051961e+000	2.085773e+000	2.000000e+000
1.461596434262700e-005	2.086941e+000	2.051988e+000	2.085726e+000	2.000000e+000
1.464882148548415e-005	2.086980e+000	2.052014e+000	2.085678e+000	2.000000e+000
1.468167862834129e-005	2.087020e+000	2.052038e+000	2.085631e+000	2.000000e+000
1.471453577119843e-005	2.087061e+000	2.052061e+000	2.085582e+000	2.000000e+000
1.474739291405558e-005	2.087105e+000	2.052082e+000	2.085534e+000	2.000000e+000
1.478025005691272e-005	2.087149e+000	2.052102e+000	2.085485e+000	2.000000e+000
1.481310719976986e-005	2.087196e+000	2.052121e+000	2.085436e+000	2.000000e+000
1.482310719976986e-005	2.087210e+000	2.052126e+000	2.085421e+000	2.000000e+000
1.494739291405558e-005	2.087402e+000	2.052185e+000	2.085228e+000	2.000000e+000
1.507167862834131e-005	2.087616e+000	2.052212e+000	2.085037e+000	2.000000e+000
1.519596434262703e-005	2.087853e+000	2.052206e+000	2.084848e+000	2.000000e+000
1.532025005691275e-005	2.088113e+000	2.052167e+000	2.084662e+000	2.000000e+000
1.544453577119848e-005	2.088395e+000	2.052095e+000	2.084478e+000	2.000000e+000
1.556882148548420e-005	2.088699e+000	2.051990e+000	2.084296e+000	2.000000e+000
1.569310719976993e-005	2.089027e+000	2.051853e+000	2.084116e+000	2.000000e+000
1.581025005691280e-005	2.089357e+000	2.051682e+000	2.083955e+000	2.000000e+000
1.592739291405568e-005	2.089700e+000	2.051468e+000	2.083810e+000	2.000000e+000
1.604453577119855e-005	2.090056e+000	2.051210e+000	2.083683e+000	2.000000e+000
1.616167862834143e-005	2.090423e+000	2.050910e+000	2.083571e+000	2.000000e+000
1.627882148548430e-005	2.090803e+000	2.050567e+000	2.083477e+000	2.000000e+000
1.639596434262718e-005	2.091195e+000	2.050181e+000	2.083399e+000	2.000000e+000
1.651310719977006e-005	2.091600e+000	2.049751e+000	2.083338e+000	2.000000e+000
1.662025005691293e-005	2.091976e+000	2.049314e+000	2.083305e+000	2.000000e+000
1.672739291405581e-005	2.092346e+000	2.048839e+000	2.083300e+000	2.000000e+000
1.683453577119868e-005	2.092709e+000	2.048326e+000	2.083324e+000	2.000000e+000
1.694167862834155e-005	2.093067e+000	2.047776e+000	2.083375e+000	2.000000e+000
1.704882148548443e-005	2.093418e+000	2.047188e+000	2.083455e+000	2.000000e+000
1.715596434262730e-005	2.093763e+000	2.046563e+000	2.083562e+000	2.000000e+000
1.726310719977018e-005	2.094103e+000	2.045900e+000	2.083698e+000	2.000000e+000
1.734167862834162e-005	2.094339e+000	2.045392e+000	2.083821e+000	2.000000e+000
1.742025005691306e-005	2.094560e+000	2.044869e+000	2.083965e+000	2.000000e+000
1.749882148548450e-005	2.094766e+000	2.044332e+000	2.084129e+000	2.000000e+000
1.757739291405594e-005	2.094958e+000	2.043782e+000	2.084314e+000	2.000000e+000
1.765596434262738e-005	2.095134e+000	2.043217e+000	2.084520e+000	2.000000e+000
1.773453577119882e-005	2.095296e+000	2.042638e+000	2.084746e+000	2.000000e+000
1.781310719977026e-005	2.095443e+000	2.042045e+000	2.084992e+000	2.000000e+000
1.782310719977027e-005	2.095460e+000	2.041969e+000	2.085025e+000	2.000000e+000
1.794167862834171e-005	2.095647e+000	2.041040e+000	2.085446e+000	2.000000e+000
1.806025005691316e-005	2.095766e+000	2.040117e+000	2.085918e+000	2.000000e+000
1.817882148548461e-005	2.095816e+000	2.039198e+000	2.086442e+000	2.000000e+000
1.829739291405606e-005	2.095798e+000	2.038285e+000	2.087017e+000	2.000000e+000
1.841596434262750e-005	2.095711e+000	2.037376e+000	2.087643e+000	2.000000e+000
1.853453577119895e-005	2.095557e+000	2.036472e+000	2.088321e+000	2.000000e+000
1.865310719977040e-005	2.095333e+000	2.035573e+000	2.089051e+000	2.000000e+000
1.876453577119899e-005	2.095038e+000	2.034758e+000	2.089787e+000	2.000000e+000
1.887596434262758e-005	2.094650e+000	2.034009e+000	2.090556e+000	2.000000e+000
1.898739291405617e-005	2.094169e+000	2.033326e+000	2.091358e+000	2.000000e+000
1.909882148548476e-005	2.093596e+000	2.032711e+000	2.092191e+000	2.000000e+000
1.921025005691334e-005	2.092930e+000	2.032163e+000	2.093057e+000	2.000000e+000
1.932167862834193e-005	2.092172e+000	2.031682e+000	2.093956e+000	2.000000e+000
1.943310719977052e-005	2.091321e+000	2.031267e+000	2.094887e+000	2.000000e+000
1.953167862834197e-005	2.090476e+000	2.030991e+000	2.095729e+000	2.000000e+000
1.963025005691341e-005	2.089549e+000	2.030824e+000	2.096568e+000	2.000000e+000
1.972882148548486e-005	2.088541e+000	2.030765e+000	2.097405e+000	2.000000e+000
1.982739291405630e-005	2.087451e+000	2.030816e+000	2.098239e+000	2.000000e+000
1.992596434262775e-005	2.086281e+000	2.030976e+000	2.099070e+000	2.000000e+000
2.002453577119919e-005	2.085029e+000	2.031245e+000	2.099899e+000	2.000000e+000
2.012310719977063e-005	2.083695e+000	2.031622e+000	2.100724e+000	2.000000e+000
2.022167862834208e-005	2.082275e+000	2.032140e+000	2.101533e+000	2.000000e+000
2.032025005691352e-005	2.080791e+000	2.032816e+000	2.102294e+000	2.000000e+000
2.041882148548497e-005	2.079243e+000	2.033650e+000	2.103009e+000	2.000000e+000
2.051739291405641e-005	2.077630e+000	2.034641e+000	2.103677e+000	2.000000e+000
2.061596434262786e-005	2.075953e+000	2.035791e+000	2.104297e+000	2.000000e+000
2.071453577119930e-005	2.074213e+000	2.037098e+000	2.104871e+000	2.000000e+000
2.081310719977074e-005	2.072407e+000	2.038564e+000	2.105399e+000	2.000000e+000
2.082310719977075e-005	2.072223e+000	2.038724e+000	2.105446e+000	2.000000e+000
2.093882148548505e-005	2.070017e+000	2.040705e+000	2.105973e+000	2.000000e+000
2.105453577119935e-005	2.067805e+000	2.042935e+000	2.106349e+000	2.000000e+000
2.117025005691366e-005	2.065588e+000	2.045413e+000	2.106574e+000	2.000000e+000
2.128596434262796e-005	2.063365e+000	2.048140e+000	2.106648e+000	2.000000e+000
2.140167862834227e-005	2.061137e+000	2.051116e+000	2.106572e+000	2.000000e+000
2.151739291405657e-005	2.058903e+000	2.054341e+000	2.106345e+000	2.000000e+000
2.163310719977088e-005	2.056664e+000	2.057814e+000	2.105968e+000	2.000000e+000
2.173882148548518e-005	2.054665e+000	2.061220e+000	2.105440e+000	2.000000e+000
2.184453577119948e-005	2.052787e+000	2.064786e+000	2.104717e+000	2.000000e+000
2.195025005691378e-005	2.051030e+000	2.068510e+000	2.103798e+000	2.000000e+000
2.205596434262809e-005	2.049395e+000	2.072392e+000	2.102683e+000	2.000000e+000
2.216167862834239e-005	2.047880e+000	2.076434e+000	2.101373e+000	2.000000e+000
2.226739291405669e-005	2.046487e+000	2.080634e+000	2.099868e+000	2.000000e+000
2.237310719977099e-005	2.045215e+000	2.084993e+000	2.098167e+000	2.000000e+000
2.246453577119958e-005	2.044281e+000	2.088857e+000	2.096505e+000	2.000000e+000
2.255596434262817e-005	2.043546e+000	2.092740e+000	2.094673e+000	2.000000e+000
2.264739291405675e-005	2.043011e+000	2.096642e+000	2.092672e+000	2.000000e+000
2.273882148548534e-005	2.042676e+000	2.100562e+000	2.090500e+000	2.000000e+000
2.283025005691392e-005	2.042540e+000	2.104502e+000	2.088158e+000	2.000000e+000
2.292167862834251e-005	2.042605e+000	2.108461e+000	2.085646e+000	2.000000e+000
2.301310719977110e-005	2.042869e+000	2.112438e+000	2.082963e+000	2.000000e+000
2.310596434262825e-005	2.043400e+000	2.116447e+000	2.080052e+000	2.000000e+000
2.319882148548541e-005	2.044241e+000	2.120313e+000	2.076983e+000	2.000000e+000
2.329167862834257e-005	2.045391e+000	2.124035e+000	2.073758e+000	2.000000e+000
2.338453577119973e-005	2.046851e+000	2.127613e+000	2.070376e+000	2.000000e+000
2.347739291405688e-005	2.048620e+000	2.131048e+000	2.066837e+000	2.000000e+000
2.357025005691404e-005	2.050699e+000	2.134340e+000	2.063142e+000	2.000000e+000
2.366310719977120e-005	2.053087e+000	2.137488e+000	2.059290e+000	2.000000e+000
2.368453577119977e-005	2.053695e+000	2.138165e+000	2.058386e+000	2.000000e+000
2.370596434262835e-005	2.054322e+000	2.138827e+000	2.057476e+000	2.000000e+000
2.372739291405692e-005	2.054968e+000	2.139475e+000	2.056559e+000	2.000000e+000
2.374882148548550e-005	2.055633e+000	2.140108e+000	2.055637e+000	2.000000e+000
2.377025005691407e-005	2.056317e+000	2.140727e+000	2.054708e+000	2.000000e+000
2.379167862834265e-005	2.057020e+000	2.141331e+000	2.053773e+000	2.000000e+000
2.381310719977122e-005	2.057743e+000	2.141921e+000	2.052831e+000	2.000000e+000
2.382310719977123e-005	2.058086e+000	2.142190e+000	2.052390e+000	2.000000e+000
2.390453577119981e-005	2.061040e+000	2.144308e+000	2.048724e+000	2.000000e+000
2.398596434262839e-005	2.064285e+000	2.146109e+000	2.045014e+000	2.000000e+000
2.406739291405698e-005	2.067823e+000	2.147594e+000	2.041260e+000	2.000000e+000
2.414882148548556e-005	2.071652e+000	2.148764e+000	2.037463e+000	2.000000e+000
2.423025005691415e-005	2.075773e+000	2.149617e+000	2.033622e+000	2.000000e+000
2.431167862834273e-005	2.080186e+000	2.150155e+000	2.029738e+000	2.000000e+000
2.439310719977132e-005	2.084891e+000	2.150376e+000	2.025810e+000	2.000000e+000
2.441310719977132e-005	2.086092e+000	2.150356e+000	2.024853e+000	2.000000e+000
2.444310719977132e-005	2.087926e+000	2.150279e+000	2.023418e+000	2.000000e+000
2.452025005691419e-005	2.092839e+000	2.149867e+000	2.019700e+000	2.000000e+000
2.459739291405706e-005	2.097994e+000	2.149013e+000	2.016046e+000	2.000000e+000
2.467453577119993e-005	2.103392e+000	2.147718e+000	2.012457e+000	2.000000e+000
2.475167862834280e-005	2.109031e+000	2.145982e+000	2.008933e+000	2.000000e+000
2.482882148548567e-005	2.114913e+000	2.143804e+000	2.005473e+000	2.000000e+000
2.490596434262854e-005	2.121037e+000	2.141185e+000	2.002078e+000	2.000000e+000
2.498310719977141e-005	2.127403e+000	2.138124e+000	1.998747e+000	2.000000e+000
2.506310719977142e-005	2.134256e+000	2.134391e+000	1.995413e+000	2.000000e+000
2.514310719977144e-005	2.141273e+000	2.130079e+000	1.992287e+000	2.000000e+000
2.522310719977145e-005	2.148456e+000	2.125187e+000	1.989370e+000	2.000000e+000
2.530310719977146e-005	2.155804e+000	2.119714e+000	1.986663e+000	2.000000e+000
2.538310719977147e-005	2.163316e+000	2.113661e+000	1.984165e+000	2.000000e+000
2.546310719977149e-005	2.170994e+000	2.107029e+000	1.981875e+000	2.000000e+000
2.554310719977150e-005	2.178837e+000	2.099816e+000	1.979795e+000	2.000000e+000
2.559025005691436e-005	2.183485e+000	2.095249e+000	1.978726e+000	2.000000e+000
2.563739291405723e-005	2.188150e+000	2.090523e+000	1.977770e+000	2.000000e+000
2.568453577120009e-005	2.192832e+000	2.085640e+000	1.976928e+000	2.000000e+000
2.573167862834296e-005	2.197530e+000	2.080599e+000	1.976200e+000	2.000000e+000
2.577882148548582e-005	2.202245e+000	2.075399e+000	1.975586e+000	2.000000e+000
2.582596434262869e-005	2.206977e+000	2.070042e+000	1.975086e+000	2.000000e+000
2.587310719977155e-005	2.211726e+000	2.064526e+000	1.974700e+000	2.000000e+000
2.589310719977156e-005	2.213738e+000	2.062176e+000	1.974577e+000	2.000000e+000
2.591310719977156e-005	2.215748e+000	2.059813e+000	1.974476e+000	2.000000e+000
2.593310719977156e-005	2.217758e+000	2.057437e+000	1.974399e+000	2.000000e+000
2.595310719977157e-005	2.219767e+000	2.055048e+000	1.974344e+000	2.000000e+000
2.597310719977157e-005	2.221775e+000	2.052646e+000	1.974312e+000	2.000000e+000
2.599310719977157e-005	2.223782e+000	2.050232e+000	1.974303e+000	2.000000e+000
2.601310719977158e-005	2.225788e+000	2.047804e+000	1.974316e+000	2.000000e+000
2.607310719977158e-005	2.231813e+000	2.040447e+000	1.974494e+000	2.000000e+000
2.613310719977159e-005	2.237789e+000	2.033034e+000	1.974886e+000	2.000000e+000
2.619310719977160e-005	2.243716e+000	2.025568e+000	1.975493e+000	2.000000e+000
2.625310719977161e-005	2.249593e+000	2.018046e+000	1.976315e+000	2.000000e+000
2.631310719977162e-005	2.255420e+000	2.010471e+000	1.977351e+000	2.000000e+000
2.637310719977163e-005	2.261198e+000	2.002841e+000	1.978602e+000	2.000000e+000
2.643310719977164e-005	2.266927e+000	1.995156e+000	1.980068e+000	2.000000e+000
2.648739291405737e-005	2.272040e+000	1.988187e+000	1.981584e+000	2.000000e+000
2.654167862834309e-005	2.277058e+000	1.981204e+000	1.983280e+000	2.000000e+000
2.659596434262881e-005	2.281980e+000	1.974206e+000	1.985155e+000	2.000000e+000
2.665025005691453e-005	2.286807e+000	1.967195e+000	1.987209e+000	2.000000e+000
2.670453577120026e-005	2.291538e+000	1.960170e+000	1.989442e+000	2.000000e+000
2.675882148548598e-005	2.296174e+000	1.953131e+000	1.991854e+000	2.000000e+000
2.681310719977170e-005	2.300715e+000	1.946078e+000	1.994445e+000	2.000000e+000
2.682310719977170e-005	2.301534e+000	1.944780e+000	1.994942e+000	2.000000e+000
2.691453577120029e-005	2.308935e+000	1.932878e+000	1.999778e+000	2.000000e+000
2.700596434262888e-005	2.315794e+000	1.921000e+000	2.005108e+000	2.000000e+000
2.709739291405746e-005	2.322110e+000	1.909143e+000	2.010932e+000	2.000000e+000
2.718882148548605e-005	2.327883e+000	1.897310e+000	2.017251e+000	2.000000e+000
2.728025005691463e-005	2.333113e+000	1.885498e+000	2.024065e+000	2.000000e+000
2.737167862834322e-005	2.337801e+000	1.873709e+000	2.031374e+000	2.000000e+000
2.746310719977181e-005	2.341945e+000	1.861943e+000	2.039176e+000	2.000000e+000
2.751882148548610e-005	2.344074e+000	1.854807e+000	2.044166e+000	2.000000e+000
2.757453577120040e-005	2.345904e+000	1.847698e+000	2.049299e+000	2.000000e+000
2.763025005691469e-005	2.347434e+000	1.840616e+000	2.054577e+000	2.000000e+000
2.768596434262899e-005	2.348666e+000	1.833560e+000	2.059999e+000	2.000000e+000
2.774167862834328e-005	2.349598e+000	1.826531e+000	2.065565e+000	2.000000e+000
2.779739291405757e-005	2.350232e+000	1.819527e+000	2.071275e+000	2.000000e+000
2.785310719977187e-005	2.350566e+000	1.812551e+000	2.077129e+000	2.000000e+000
2.787310719977187e-005	2.350598e+000	1.810056e+000	2.079253e+000	2.000000e+000
2.789310719977188e-005	2.350587e+000	1.807566e+000	2.081391e+000	2.000000e+000
2.794596434262903e-005	2.350363e+000	1.801001e+000	2.087123e+000	2.000000e+000
2.799882148548618e-005	2.349817e+000	1.794473e+000	2.092938e+000	2.000000e+000
2.805167862834333e-005	2.348950e+000	1.787983e+000	2.098838e+000	2.000000e+000
2.810453577120048e-005	2.347761e+000	1.781529e+000	2.104822e+000	2.000000e+000
2.815739291405763e-005	2.346252e+000	1.775113e+000	2.110889e+000	2.000000e+000
2.821025005691478e-005	2.344421e+000	1.768734e+000	2.117041e+000	2.000000e+000
2.826310719977193e-005	2.342268e+000	1.762392e+000	2.123276e+000	2.000000e+000
2.834025005691480e-005	2.338511e+000	1.753203e+000	2.132507e+000	2.000000e+000
2.841739291405767e-005	2.334014e+000	1.744132e+000	2.141854e+000	2.000000e+000
2.849453577120054e-005	2.328777e+000	1.735179e+000	2.151316e+000	2.000000e+000
2.857167862834341e-005	2.322801e+000	1.726343e+000	2.160895e+000	2.000000e+000
2.864882148548628e-005	2.316085e+000	1.717626e+000	2.170589e+000	2.000000e+000
2.872596434262915e-005	2.308630e+000	1.709027e+000	2.180400e+000	2.000000e+000
2.880310719977202e-005	2.300435e+000	1.700545e+000	2.190326e+000	2.000000e+000
2.883310719977203e-005	2.297040e+000	1.697293e+000	2.194204e+000	2.000000e+000
2.886310719977203e-005	2.293552e+000	1.694065e+000	2.198093e+000	2.000000e+000
2.889310719977204e-005	2.289970e+000	1.690862e+000	2.201995e+000	2.000000e+000
2.892310719977204e-005	2.286293e+000	1.687685e+000	2.205909e+000	2.000000e+000
2.895310719977204e-005	2.282523e+000	1.684532e+000	2.209835e+000	2.000000e+000
2.898310719977205e-005	2.278658e+000	1.681403e+000	2.213772e+000	2.000000e+000
2.901310719977205e-005	2.274700e+000	1.678300e+000	2.217722e+000	2.000000e+000
2.905596434262920e-005	2.268923e+000	1.673911e+000	2.223385e+000	2.000000e+000
2.909882148548635e-005	2.263074e+000	1.669585e+000	2.229065e+000	2.000000e+000
2.914167862834350e-005	2.257151e+000	1.665323e+000	2.234764e+000	2.000000e+000
2.918453577120065e-005	2.251154e+000	1.661125e+000	2.240482e+000	2.000000e+000
2.922739291405780e-005	2.245085e+000	1.656989e+000	2.246217e+000	2.000000e+000
2.927025005691495e-005	2.238942e+000	1.652917e+000	2.251971e+000	2.000000e+000
2.931310719977210e-005	2.232725e+000	1.648909e+000	2.257743e+000	2.000000e+000
2.936167862834354e-005	2.225645e+000	1.644438e+000	2.264304e+000	2.000000e+000
2.941025005691498e-005	2.218528e+000	1.640088e+000	2.270879e+000	2.000000e+000
2.945882148548641e-005	2.211373e+000	1.635860e+000	2.277467e+000	2.000000e+000
2.950739291405785e-005	2.204181e+000	1.631752e+000	2.284070e+000	2.000000e+000
2.955596434262928e-005	2.196951e+000	1.627766e+000	2.290686e+000	2.000000e+000
2.960453577120072e-005	2.189684e+000	1.623900e+000	2.297317e+000	2.000000e+000
2.965310719977216e-005	2.182380e+000	1.620156e+000	2.303962e+000	2.000000e+000
2.967596434262930e-005	2.178939e+000	1.618457e+000	2.307090e+000	2.000000e+000
2.969882148548645e-005	2.175493e+000	1.616812e+000	2.310220e+000	2.000000e+000
2.972167862834360e-005	2.172042e+000	1.615221e+000	2.313351e+000	2.000000e+000
2.974453577120074e-005	2.168587e+000	1.613684e+000	2.316484e+000	2.000000e+000
2.976739291405789e-005	2.165128e+000	1.612201e+000	2.319617e+000	2.000000e+000
2.979025005691504e-005	2.161664e+000	1.610772e+000	2.322752e+000	2.000000e+000
2.981310719977218e-005	2.158195e+000	1.609397e+000	2.325887e+000	2.000000e+000
2.982310719977218e-005	2.156677e+000	1.608822e+000	2.327259e+000	2.000000e+000
2.985739291405790e-005	2.151465e+000	1.606945e+000	2.331965e+000	2.000000e+000
2.989167862834362e-005	2.146247e+000	1.605244e+000	2.336668e+000	2.000000e+000
2.992596434262934e-005	2.141024e+000	1.603718e+000	2.341368e+000	2.000000e+000
2.996025005691506e-005	2.135794e+000	1.602366e+000	2.346065e+000	2.000000e+000
2.999453577120078e-005	2.130559e+000	1.601189e+000	2.350759e+000	2.000000e+000
3.002882148548650e-005	2.125319e+000	1.600188e+000	2.355450e+000	2.000000e+000
3.006310719977222e-005	2.120072e+000	1.599361e+000	2.360138e+000	2.000000e+000
3.008453577120080e-005	2.116792e+000	1.598940e+000	2.363065e+000	2.000000e+000
3.010596434262937e-005	2.113511e+000	1.598590e+000	2.365988e+000	2.000000e+000
3.012739291405795e-005	2.110229e+000	1.598311e+000	2.368908e+000	2.000000e+000
3.014882148548652e-005	2.106946e+000	1.598104e+000	2.371824e+000	2.000000e+000
3.017025005691510e-005	2.103662e+000	1.597968e+000	2.374738e+000	2.000000e+000
3.019167862834367e-005	2.100376e+000	1.597903e+000	2.377648e+000	2.000000e+000
3.021310719977225e-005	2.097090e+000	1.597910e+000	2.380555e+000	2.000000e+000
3.026310719977225e-005	2.089418e+000	1.598207e+000	2.387327e+000	2.000000e+000
3.031310719977226e-005	2.081747e+000	1.598891e+000	2.394068e+000	2.000000e+000
3.036310719977227e-005	2.074076e+000	1.599960e+000	2.400777e+000	2.000000e+000
3.041310719977227e-005	2.066407e+000	1.601416e+000	2.407454e+000	2.000000e+000
3.046310719977228e-005	2.058738e+000	1.603258e+000	2.414100e+000	2.000000e+000
3.051310719977229e-005	2.051070e+000	1.605486e+000	2.420714e+000	2.000000e+000
3.056310719977230e-005	2.043403e+000	1.608100e+000	2.427296e+000	2.000000e+000
3.063596434262945e-005	2.032238e+000	1.612612e+000	2.436824e+000	2.000000e+000
3.070882148548661e-005	2.021091e+000	1.617885e+000	2.446234e+000	2.000000e+000
3.078167862834376e-005	2.009963e+000	1.623919e+000	2.455527e+000	2.000000e+000
3.085453577120092e-005	1.998853e+000	1.630713e+000	2.464701e+000	2.000000e+000
3.092739291405807e-005	1.987762e+000	1.638268e+000	2.473759e+000	2.000000e+000
3.100025005691523e-005	1.976689e+000	1.646583e+000	2.482698e+000	2.000000e+000
3.107310719977238e-005	1.965635e+000	1.655658e+000	2.491520e+000	2.000000e+000
3.114882148548668e-005	1.954178e+000	1.665982e+000	2.500530e+000	2.000000e+000
