time	V(b1)	V(b2)	V(b3)	V(vb)
3.367739291405851e-005	3.116179e+000	2.086592e+000	2.059438e+000	1.000000e+000
3.410453577120144e-005	3.115289e+000	2.086582e+000	2.059657e+000	1.000000e+000
3.453167862834436e-005	3.114330e+000	2.086574e+000	2.059880e+000	1.000000e+000
3.495882148548729e-005	3.113304e+000	2.086568e+000	2.060107e+000	1.000000e+000
3.538596434263021e-005	3.112208e+000	2.086564e+000	2.060340e+000	1.000000e+000
3.581310719977314e-005	3.111045e+000	2.086562e+000	2.060577e+000	1.000000e+000
3.582310719977314e-005	3.111017e+000	2.086562e+000	2.060583e+000	1.000000e+000
3.625025005691607e-005	3.109777e+000	2.086562e+000	2.060824e+000	1.000000e+000
3.667739291405899e-005	3.108471e+000	2.086565e+000	2.061064e+000	1.000000e+000
3.710453577120192e-005	3.107096e+000	2.086571e+000	2.061305e+000	1.000000e+000
3.753167862834484e-005	3.105654e+000	2.086579e+000	2.061544e+000	1.000000e+000
3.795882148548777e-005	3.104144e+000	2.086591e+000	2.061784e+000	1.000000e+000
3.838596434263069e-005	3.102566e+000	2.086605e+000	2.062023e+000	1.000000e+000
3.881310719977362e-005	3.100921e+000	2.086622e+000	2.062262e+000	1.000000e+000
3.882310719977362e-005	3.100882e+000	2.086623e+000	2.062268e+000	1.000000e+000
3.925025005691654e-005	3.099167e+000	2.086643e+000	2.062503e+000	1.000000e+000
3.967739291405947e-005	3.097401e+000	2.086668e+000	2.062731e+000	1.000000e+000
4.010453577120240e-005	3.095584e+000	2.086695e+000	2.062950e+000	1.000000e+000
4.053167862834532e-005	3.093717e+000	2.086727e+000	2.063162e+000	1.000000e+000
4.095882148548825e-005	3.091798e+000	2.086762e+000	2.063366e+000	1.000000e+000
4.138596434263117e-005	3.089829e+000	2.086801e+000	2.063561e+000	1.000000e+000
4.181310719977410e-005	3.087808e+000	2.086843e+000	2.063749e+000	1.000000e+000
4.182310719977410e-005	3.087761e+000	2.086844e+000	2.063753e+000	1.000000e+000
4.225025005691702e-005	3.085697e+000	2.086890e+000	2.063928e+000	1.000000e+000
4.267739291405995e-005	3.083620e+000	2.086941e+000	2.064085e+000	1.000000e+000
4.310453577120287e-005	3.081531e+000	2.086995e+000	2.064224e+000	1.000000e+000
4.353167862834580e-005	3.079429e+000	2.087054e+000	2.064345e+000	1.000000e+000
4.395882148548873e-005	3.077315e+000	2.087116e+000	2.064448e+000	1.000000e+000
4.438596434263165e-005	3.075187e+000	2.087182e+000	2.064533e+000	1.000000e+000
4.481310719977458e-005	3.073047e+000	2.087253e+000	2.064600e+000	1.000000e+000
4.482310719977458e-005	3.072998e+000	2.087255e+000	2.064602e+000	1.000000e+000
4.525025005691750e-005	3.070865e+000	2.087329e+000	2.064645e+000	1.000000e+000
4.567739291406043e-005	3.068783e+000	2.087408e+000	2.064659e+000	1.000000e+000
4.610453577120335e-005	3.066750e+000	2.087490e+000	2.064645e+000	1.000000e+000
4.653167862834628e-005	3.064766e+000	2.087576e+000	2.064601e+000	1.000000e+000
4.695882148548921e-005	3.062832e+000	2.087665e+000	2.064528e+000	1.000000e+000
4.738596434263213e-005	3.060948e+000	2.087759e+000	2.064426e+000	1.000000e+000
4.781310719977506e-005	3.059113e+000	2.087856e+000	2.064295e+000	1.000000e+000
4.782310719977506e-005	3.059072e+000	2.087858e+000	2.064291e+000	1.000000e+000
4.825025005691798e-005	3.057322e+000	2.087959e+000	2.064125e+000	1.000000e+000
4.867739291406091e-005	3.055706e+000	2.088062e+000	2.063918e+000	1.000000e+000
4.910453577120383e-005	3.054224e+000	2.088168e+000	2.063672e+000	1.000000e+000
4.953167862834676e-005	3.052876e+000	2.088276e+000	2.063387e+000	1.000000e+000
4.995882148548968e-005	3.051661e+000	2.088386e+000	2.063062e+000	1.000000e+000
5.038596434263261e-005	3.050580e+000	2.088500e+000	2.062697e+000	1.000000e+000
5.081310719977554e-005	3.049633e+000	2.088615e+000	2.062293e+000	1.000000e+000
5.082310719977554e-005	3.049614e+000	2.088618e+000	2.062283e+000	1.000000e+000
5.125025005691846e-005	3.048851e+000	2.088735e+000	2.061832e+000	1.000000e+000
5.167739291406139e-005	3.048317e+000	2.088853e+000	2.061335e+000	1.000000e+000
5.210453577120431e-005	3.048013e+000	2.088971e+000	2.060791e+000	1.000000e+000
5.253167862834724e-005	3.047938e+000	2.089089e+000	2.060200e+000	1.000000e+000
5.295882148549016e-005	3.048093e+000	2.089207e+000	2.059562e+000	1.000000e+000
5.338596434263309e-005	3.048476e+000	2.089325e+000	2.058877e+000	1.000000e+000
5.381310719977602e-005	3.049089e+000	2.089443e+000	2.058146e+000	1.000000e+000
5.382310719977602e-005	3.049108e+000	2.089446e+000	2.058128e+000	1.000000e+000
5.425025005691894e-005	3.050011e+000	2.089563e+000	2.057344e+000	1.000000e+000
5.467739291406187e-005	3.051228e+000	2.089676e+000	2.056513e+000	1.000000e+000
5.510453577120479e-005	3.052759e+000	2.089786e+000	2.055635e+000	1.000000e+000
5.553167862834772e-005	3.054602e+000	2.089893e+000	2.054709e+000	1.000000e+000
5.595882148549064e-005	3.056760e+000	2.089996e+000	2.053735e+000	1.000000e+000
5.638596434263357e-005	3.059230e+000	2.090095e+000	2.052713e+000	1.000000e+000
5.681310719977649e-005	3.062014e+000	2.090191e+000	2.051644e+000	1.000000e+000
5.682310719977650e-005	3.062084e+000	2.090193e+000	2.051619e+000	1.000000e+000
5.725025005691942e-005	3.065239e+000	2.090284e+000	2.050501e+000	1.000000e+000
5.767739291406235e-005	3.068743e+000	2.090366e+000	2.049344e+000	1.000000e+000
5.810453577120527e-005	3.072595e+000	2.090441e+000	2.048149e+000	1.000000e+000
5.853167862834820e-005	3.076795e+000	2.090507e+000	2.046915e+000	1.000000e+000
5.895882148549112e-005	3.081343e+000	2.090565e+000	2.045643e+000	1.000000e+000
5.938596434263405e-005	3.086240e+000	2.090615e+000	2.044332e+000	1.000000e+000
5.981310719977697e-005	3.091485e+000	2.090657e+000	2.042984e+000	1.000000e+000
5.982310719977698e-005	3.091612e+000	2.090658e+000	2.042952e+000	1.000000e+000
6.025025005691973e-005	3.097230e+000	2.090690e+000	2.041568e+000	1.000000e+000
6.067739291406248e-005	3.103147e+000	2.090708e+000	2.040168e+000	1.000000e+000
6.110453577120524e-005	3.109361e+000	2.090713e+000	2.038753e+000	1.000000e+000
6.153167862834799e-005	3.115873e+000	2.090705e+000	2.037322e+000	1.000000e+000
6.195882148549075e-005	3.122683e+000	2.090683e+000	2.035874e+000	1.000000e+000
6.238596434263349e-005	3.129791e+000	2.090649e+000	2.034411e+000	1.000000e+000
6.281310719977625e-005	3.137197e+000	2.090600e+000	2.032933e+000	1.000000e+000
6.282310719977624e-005	3.137372e+000	2.090599e+000	2.032898e+000	1.000000e+000
6.325025005691888e-005	3.145044e+000	2.090536e+000	2.031414e+000	1.000000e+000
6.367739291406151e-005	3.152886e+000	2.090452e+000	2.029954e+000	1.000000e+000
6.410453577120414e-005	3.160898e+000	2.090348e+000	2.028519e+000	1.000000e+000
6.453167862834679e-005	3.169080e+000	2.090223e+000	2.027110e+000	1.000000e+000
6.495882148548943e-005	3.177431e+000	2.090078e+000	2.025725e+000	1.000000e+000
6.538596434263206e-005	3.185953e+000	2.089912e+000	2.024365e+000	1.000000e+000
6.581310719977469e-005	3.194645e+000	2.089725e+000	2.023031e+000	1.000000e+000
6.582310719977469e-005	3.194849e+000	2.089721e+000	2.023000e+000	1.000000e+000
6.619310719977450e-005	3.202449e+000	2.089539e+000	2.021885e+000	1.000000e+000
6.656310719977431e-005	3.210056e+000	2.089329e+000	2.020840e+000	1.000000e+000
6.693310719977411e-005	3.217669e+000	2.089093e+000	2.019865e+000	1.000000e+000
6.730310719977392e-005	3.225288e+000	2.088829e+000	2.018961e+000	1.000000e+000
6.767310719977373e-005	3.232913e+000	2.088538e+000	2.018128e+000	1.000000e+000
6.804310719977354e-005	3.240544e+000	2.088220e+000	2.017365e+000	1.000000e+000
6.841310719977335e-005	3.248181e+000	2.087875e+000	2.016673e+000	1.000000e+000
6.847025005691617e-005	3.249349e+000	2.087818e+000	2.016579e+000	1.000000e+000
6.852739291405900e-005	3.250515e+000	2.087759e+000	2.016487e+000	1.000000e+000
6.858453577120182e-005	3.251679e+000	2.087700e+000	2.016399e+000	1.000000e+000
6.864167862834466e-005	3.252841e+000	2.087641e+000	2.016313e+000	1.000000e+000
6.869882148548749e-005	3.254002e+000	2.087580e+000	2.016230e+000	1.000000e+000
6.875596434263031e-005	3.255160e+000	2.087518e+000	2.016149e+000	1.000000e+000
6.881310719977314e-005	3.256317e+000	2.087456e+000	2.016072e+000	1.000000e+000
6.882310719977314e-005	3.256520e+000	2.087445e+000	2.016059e+000	1.000000e+000
6.903739291405873e-005	3.260850e+000	2.087203e+000	2.015789e+000	1.000000e+000
6.925167862834435e-005	3.265134e+000	2.086946e+000	2.015570e+000	1.000000e+000
6.946596434262995e-005	3.269373e+000	2.086676e+000	2.015401e+000	1.000000e+000
6.968025005691555e-005	3.273567e+000	2.086391e+000	2.015283e+000	1.000000e+000
6.989453577120115e-005	3.277714e+000	2.086093e+000	2.015215e+000	1.000000e+000
7.010882148548676e-005	3.281817e+000	2.085780e+000	2.015198e+000	1.000000e+000
7.032310719977236e-005	3.285874e+000	2.085453e+000	2.015231e+000	1.000000e+000
7.053596434262939e-005	3.289843e+000	2.085112e+000	2.015324e+000	1.000000e+000
7.074882148548643e-005	3.293728e+000	2.084755e+000	2.015488e+000	1.000000e+000
7.096167862834346e-005	3.297529e+000	2.084383e+000	2.015724e+000	1.000000e+000
7.117453577120048e-005	3.301245e+000	2.083995e+000	2.016031e+000	1.000000e+000
7.138739291405752e-005	3.304877e+000	2.083591e+000	2.016409e+000	1.000000e+000
7.160025005691455e-005	3.308424e+000	2.083171e+000	2.016859e+000	1.000000e+000
7.181310719977159e-005	3.311887e+000	2.082736e+000	2.017380e+000	1.000000e+000
7.182310719977158e-005	3.312046e+000	2.082715e+000	2.017407e+000	1.000000e+000
7.214596434262856e-005	3.317139e+000	2.082019e+000	2.018349e+000	1.000000e+000
7.246882148548554e-005	3.321873e+000	2.081291e+000	2.019519e+000	1.000000e+000
7.279167862834251e-005	3.326248e+000	2.080531e+000	2.020917e+000	1.000000e+000
7.311453577119948e-005	3.330263e+000	2.079740e+000	2.022543e+000	1.000000e+000
7.343739291405646e-005	3.333918e+000	2.078917e+000	2.024397e+000	1.000000e+000
7.376025005691343e-005	3.337214e+000	2.078062e+000	2.026478e+000	1.000000e+000
7.408310719977041e-005	3.340151e+000	2.077175e+000	2.028788e+000	1.000000e+000
7.418739291405607e-005	3.340971e+000	2.076885e+000	2.029596e+000	1.000000e+000
7.429167862834174e-005	3.341733e+000	2.076594e+000	2.030433e+000	1.000000e+000
7.439596434262739e-005	3.342437e+000	2.076300e+000	2.031297e+000	1.000000e+000
7.450025005691305e-005	3.343083e+000	2.076005e+000	2.032188e+000	1.000000e+000
7.460453577119871e-005	3.343671e+000	2.075708e+000	2.033108e+000	1.000000e+000
7.470882148548438e-005	3.344201e+000	2.075409e+000	2.034055e+000	1.000000e+000
7.481310719977003e-005	3.344674e+000	2.075109e+000	2.035030e+000	1.000000e+000
7.482310719977003e-005	3.344715e+000	2.075079e+000	2.035125e+000	1.000000e+000
7.491739291405569e-005	3.345081e+000	2.074807e+000	2.036034e+000	1.000000e+000
7.501167862834137e-005	3.345388e+000	2.074533e+000	2.036967e+000	1.000000e+000
7.510596434262703e-005	3.345637e+000	2.074259e+000	2.037922e+000	1.000000e+000
7.520025005691269e-005	3.345827e+000	2.073985e+000	2.038902e+000	1.000000e+000
7.529453577119835e-005	3.345958e+000	2.073710e+000	2.039904e+000	1.000000e+000
7.538882148548403e-005	3.346030e+000	2.073434e+000	2.040931e+000	1.000000e+000
7.548310719976969e-005	3.346045e+000	2.073158e+000	2.041980e+000	1.000000e+000
7.559739291405534e-005	3.345979e+000	2.072824e+000	2.043285e+000	1.000000e+000
7.571167862834100e-005	3.345804e+000	2.072490e+000	2.044624e+000	1.000000e+000
7.582596434262665e-005	3.345521e+000	2.072158e+000	2.045997e+000	1.000000e+000
7.594025005691231e-005	3.345128e+000	2.071827e+000	2.047405e+000	1.000000e+000
7.605453577119796e-005	3.344628e+000	2.071497e+000	2.048847e+000	1.000000e+000
7.616882148548362e-005	3.344018e+000	2.071168e+000	2.050324e+000	1.000000e+000
7.628310719976927e-005	3.343300e+000	2.070841e+000	2.051836e+000	1.000000e+000
7.650167862834059e-005	3.341648e+000	2.070216e+000	2.054829e+000	1.000000e+000
7.672025005691190e-005	3.339421e+000	2.069610e+000	2.057937e+000	1.000000e+000
7.693882148548322e-005	3.336619e+000	2.069023e+000	2.061160e+000	1.000000e+000
7.715739291405453e-005	3.333243e+000	2.068453e+000	2.064499e+000	1.000000e+000
7.737596434262585e-005	3.329292e+000	2.067902e+000	2.067954e+000	1.000000e+000
7.759453577119716e-005	3.324767e+000	2.067370e+000	2.071523e+000	1.000000e+000
7.781310719976848e-005	3.319667e+000	2.066856e+000	2.075209e+000	1.000000e+000
7.782310719976848e-005	3.319413e+000	2.066833e+000	2.075379e+000	1.000000e+000
7.802025005691123e-005	3.314143e+000	2.066398e+000	2.078797e+000	1.000000e+000
7.821739291405398e-005	3.308249e+000	2.065990e+000	2.082282e+000	1.000000e+000
7.841453577119673e-005	3.301731e+000	2.065610e+000	2.085835e+000	1.000000e+000
7.861167862833950e-005	3.294588e+000	2.065256e+000	2.089455e+000	1.000000e+000
7.880882148548225e-005	3.286820e+000	2.064930e+000	2.093144e+000	1.000000e+000
7.900596434262501e-005	3.278427e+000	2.064631e+000	2.096900e+000	1.000000e+000
7.920310719976776e-005	3.269410e+000	2.064359e+000	2.100724e+000	1.000000e+000
7.943310719976764e-005	3.258036e+000	2.064086e+000	2.105252e+000	1.000000e+000
7.966310719976752e-005	3.245714e+000	2.063845e+000	2.109830e+000	1.000000e+000
7.989310719976740e-005	3.232444e+000	2.063636e+000	2.114458e+000	1.000000e+000
8.012310719976728e-005	3.218225e+000	2.063460e+000	2.119135e+000	1.000000e+000
8.035310719976717e-005	3.203057e+000	2.063315e+000	2.123861e+000	1.000000e+000
8.058310719976705e-005	3.186941e+000	2.063203e+000	2.128637e+000	1.000000e+000
8.081310719976693e-005	3.169877e+000	2.063123e+000	2.133463e+000	1.000000e+000
8.082310719976692e-005	3.169112e+000	2.063120e+000	2.133673e+000	1.000000e+000
8.095310719976685e-005	3.159000e+000	2.063083e+000	2.136410e+000	1.000000e+000
8.108310719976679e-005	3.148573e+000	2.063053e+000	2.139156e+000	1.000000e+000
8.121310719976672e-005	3.137831e+000	2.063031e+000	2.141911e+000	1.000000e+000
8.134310719976665e-005	3.126775e+000	2.063015e+000	2.144674e+000	1.000000e+000
8.147310719976659e-005	3.115404e+000	2.063007e+000	2.147446e+000	1.000000e+000
8.160310719976652e-005	3.103718e+000	2.063006e+000	2.150226e+000	1.000000e+000
8.173310719976645e-005	3.091718e+000	2.063012e+000	2.153015e+000	1.000000e+000
8.203025005690915e-005	3.063068e+000	2.063049e+000	2.159433e+000	1.000000e+000
8.232739291405185e-005	3.032794e+000	2.063128e+000	2.165858e+000	1.000000e+000
8.262453577119455e-005	3.000895e+000	2.063250e+000	2.172289e+000	1.000000e+000
8.292167862833727e-005	2.967373e+000	2.063413e+000	2.178727e+000	1.000000e+000
8.321882148547997e-005	2.932226e+000	2.063619e+000	2.185172e+000	1.000000e+000
8.351596434262267e-005	2.895454e+000	2.063867e+000	2.191624e+000	1.000000e+000
8.381310719976537e-005	2.857059e+000	2.064157e+000	2.198082e+000	1.000000e+000
8.382310719976537e-005	2.855742e+000	2.064168e+000	2.198298e+000	1.000000e+000
8.406167862833668e-005	2.823676e+000	2.064438e+000	2.203463e+000	1.000000e+000
8.430025005690798e-005	2.790752e+000	2.064741e+000	2.208583e+000	1.000000e+000
8.453882148547929e-005	2.756969e+000	2.065076e+000	2.213657e+000	1.000000e+000
8.477739291405058e-005	2.722327e+000	2.065444e+000	2.218686e+000	1.000000e+000
8.501596434262190e-005	2.686827e+000	2.065845e+000	2.223671e+000	1.000000e+000
8.525453577119319e-005	2.650468e+000	2.066278e+000	2.228610e+000	1.000000e+000
8.549310719976450e-005	2.613250e+000	2.066744e+000	2.233503e+000	1.000000e+000
8.567453577119298e-005	2.584508e+000	2.067123e+000	2.237171e+000	1.000000e+000
8.585596434262146e-005	2.555772e+000	2.067521e+000	2.240776e+000	1.000000e+000
8.603739291404993e-005	2.527042e+000	2.067938e+000	2.244319e+000	1.000000e+000
8.621882148547842e-005	2.498319e+000	2.068376e+000	2.247799e+000	1.000000e+000
8.640025005690689e-005	2.469602e+000	2.068833e+000	2.251216e+000	1.000000e+000
8.658167862833537e-005	2.440890e+000	2.069309e+000	2.254571e+000	1.000000e+000
8.676310719976385e-005	2.412185e+000	2.069806e+000	2.257863e+000	1.000000e+000
8.682310719976382e-005	2.402787e+000	2.069974e+000	2.258929e+000	1.000000e+000
8.720310719976362e-005	2.343601e+000	2.071092e+000	2.265562e+000	1.000000e+000
8.758310719976342e-005	2.285688e+000	2.072286e+000	2.271676e+000	1.000000e+000
8.796310719976322e-005	2.229048e+000	2.073555e+000	2.277270e+000	1.000000e+000
8.834310719976303e-005	2.173681e+000	2.074900e+000	2.282345e+000	1.000000e+000
8.872310719976283e-005	2.119586e+000	2.076321e+000	2.286900e+000	1.000000e+000
8.910310719976263e-005	2.066765e+000	2.077817e+000	2.290936e+000	1.000000e+000
8.948310719976244e-005	2.015216e+000	2.079388e+000	2.294452e+000	1.000000e+000
8.982310719976226e-005	1.970422e+000	2.080848e+000	2.296980e+000	1.000000e+000
9.003310719976215e-005	1.943325e+000	2.081777e+000	2.298288e+000	1.000000e+000
9.024310719976204e-005	1.916667e+000	2.082725e+000	2.299382e+000	1.000000e+000
9.045310719976194e-005	1.890449e+000	2.083693e+000	2.300263e+000	1.000000e+000
9.066310719976183e-005	1.864670e+000	2.084680e+000	2.300930e+000	1.000000e+000
9.087310719976172e-005	1.839331e+000	2.085687e+000	2.301382e+000	1.000000e+000
9.108310719976161e-005	1.814432e+000	2.086712e+000	2.301622e+000	1.000000e+000
9.129310719976150e-005	1.789971e+000	2.087757e+000	2.301647e+000	1.000000e+000
9.151025005690424e-005	1.765144e+000	2.088857e+000	2.301434e+000	1.000000e+000
9.172739291404699e-005	1.740784e+000	2.089976e+000	2.300970e+000	1.000000e+000
9.194453577118973e-005	1.716892e+000	2.091113e+000	2.300253e+000	1.000000e+000
9.216167862833249e-005	1.693468e+000	2.092269e+000	2.299284e+000	1.000000e+000
9.237882148547523e-005	1.670512e+000	2.093444e+000	2.298063e+000	1.000000e+000
9.259596434261797e-005	1.648024e+000	2.094637e+000	2.296590e+000	1.000000e+000
9.281310719976071e-005	1.626003e+000	2.095850e+000	2.294865e+000	1.000000e+000
9.282310719976071e-005	1.625000e+000	2.095906e+000	2.294779e+000	1.000000e+000
9.317167862833196e-005	1.590647e+000	2.097887e+000	2.291455e+000	1.000000e+000
9.352025005690320e-005	1.557501e+000	2.099914e+000	2.287418e+000	1.000000e+000
9.386882148547446e-005	1.525562e+000	2.101986e+000	2.282667e+000	1.000000e+000
9.421739291404570e-005	1.494829e+000	2.104104e+000	2.277203e+000	1.000000e+000
9.456596434261695e-005	1.465304e+000	2.106266e+000	2.271026e+000	1.000000e+000
9.491453577118819e-005	1.436986e+000	2.108474e+000	2.264135e+000	1.000000e+000
9.526310719975944e-005	1.409874e+000	2.110727e+000	2.256530e+000	1.000000e+000
9.534167862833084e-005	1.403938e+000	2.111243e+000	2.254707e+000	1.000000e+000
9.542025005690222e-005	1.398065e+000	2.111764e+000	2.252845e+000	1.000000e+000
9.549882148547361e-005	1.392257e+000	2.112289e+000	2.250943e+000	1.000000e+000
9.557739291404499e-005	1.386513e+000	2.112819e+000	2.249002e+000	1.000000e+000
9.565596434261639e-005	1.380834e+000	2.113352e+000	2.247022e+000	1.000000e+000
