time	V(b1)	V(b2)	V(b3)	V(vb)
2.042310719977068e-005	2.056685e+000	2.030640e+000	2.086660e+000	4.000000e+000
2.047882148548498e-005	2.056771e+000	2.032415e+000	2.085185e+000	4.000000e+000
2.053453577119927e-005	2.056950e+000	2.034168e+000	2.083645e+000	4.000000e+000
2.059025005691357e-005	2.057222e+000	2.035898e+000	2.082040e+000	4.000000e+000
2.064596434262786e-005	2.057586e+000	2.037605e+000	2.080369e+000	4.000000e+000
2.070167862834215e-005	2.058044e+000	2.039289e+000	2.078634e+000	4.000000e+000
2.075739291405645e-005	2.058594e+000	2.040949e+000	2.076833e+000	4.000000e+000
2.081310719977074e-005	2.059238e+000	2.042587e+000	2.074968e+000	4.000000e+000
2.082310719977075e-005	2.059366e+000	2.042875e+000	2.074627e+000	4.000000e+000
2.091596434262790e-005	2.060693e+000	2.045548e+000	2.071336e+000	4.000000e+000
2.100882148548506e-005	2.062353e+000	2.048000e+000	2.067917e+000	4.000000e+000
2.110167862834222e-005	2.064347e+000	2.050231e+000	2.064372e+000	4.000000e+000
2.119453577119938e-005	2.066675e+000	2.052240e+000	2.060700e+000	4.000000e+000
2.128739291405653e-005	2.069337e+000	2.054027e+000	2.056900e+000	4.000000e+000
2.138025005691369e-005	2.072332e+000	2.055592e+000	2.052973e+000	4.000000e+000
2.147310719977085e-005	2.075661e+000	2.056937e+000	2.048919e+000	4.000000e+000
2.154882148548515e-005	2.078664e+000	2.057769e+000	2.045558e+000	4.000000e+000
2.162453577119945e-005	2.081906e+000	2.058315e+000	2.042201e+000	4.000000e+000
2.170025005691374e-005	2.085386e+000	2.058575e+000	2.038847e+000	4.000000e+000
2.177596434262804e-005	2.089105e+000	2.058549e+000	2.035498e+000	4.000000e+000
2.185167862834234e-005	2.093064e+000	2.058237e+000	2.032151e+000	4.000000e+000
2.192739291405664e-005	2.097261e+000	2.057639e+000	2.028809e+000	4.000000e+000
2.200310719977093e-005	2.101696e+000	2.056754e+000	2.025470e+000	4.000000e+000
2.208453577119952e-005	2.106747e+000	2.055409e+000	2.021924e+000	4.000000e+000
2.216596434262810e-005	2.112020e+000	2.053592e+000	2.018537e+000	4.000000e+000
2.224739291405669e-005	2.117517e+000	2.051305e+000	2.015307e+000	4.000000e+000
2.232882148548527e-005	2.123236e+000	2.048547e+000	2.012236e+000	4.000000e+000
2.241025005691386e-005	2.129179e+000	2.045319e+000	2.009323e+000	4.000000e+000
2.249167862834244e-005	2.135345e+000	2.041620e+000	2.006568e+000	4.000000e+000
2.257310719977103e-005	2.141734e+000	2.037450e+000	2.003971e+000	4.000000e+000
2.264453577119961e-005	2.147486e+000	2.033323e+000	2.001912e+000	4.000000e+000
2.271596434262819e-005	2.153307e+000	2.028791e+000	2.000118e+000	4.000000e+000
2.278739291405677e-005	2.159197e+000	2.023853e+000	1.998590e+000	4.000000e+000
2.285882148548536e-005	2.165156e+000	2.018509e+000	1.997327e+000	4.000000e+000
2.293025005691394e-005	2.171185e+000	2.012759e+000	1.996331e+000	4.000000e+000
2.300167862834252e-005	2.177283e+000	2.006603e+000	1.995600e+000	4.000000e+000
2.307310719977111e-005	2.183450e+000	2.000041e+000	1.995135e+000	4.000000e+000
2.310310719977111e-005	2.186023e+000	1.997181e+000	1.995058e+000	4.000000e+000
2.312310719977111e-005	2.187738e+000	1.995241e+000	1.995040e+000	4.000000e+000
2.314310719977112e-005	2.189452e+000	1.993274e+000	1.995049e+000	4.000000e+000
2.317310719977112e-005	2.192019e+000	1.990277e+000	1.995114e+000	4.000000e+000
2.321167862834256e-005	2.195322e+000	1.986328e+000	1.995285e+000	4.000000e+000
2.325025005691399e-005	2.198605e+000	1.982322e+000	1.995566e+000	4.000000e+000
2.328882148548543e-005	2.201867e+000	1.978260e+000	1.995955e+000	4.000000e+000
2.332739291405686e-005	2.205109e+000	1.974142e+000	1.996453e+000	4.000000e+000
2.336596434262829e-005	2.208330e+000	1.969967e+000	1.997059e+000	4.000000e+000
2.340453577119973e-005	2.211531e+000	1.965737e+000	1.997775e+000	4.000000e+000
2.344310719977116e-005	2.214711e+000	1.961450e+000	1.998599e+000	4.000000e+000
2.349596434262832e-005	2.219027e+000	1.955526e+000	1.999913e+000	4.000000e+000
2.354882148548547e-005	2.223244e+000	1.949564e+000	2.001441e+000	4.000000e+000
2.360167862834262e-005	2.227362e+000	1.943563e+000	2.003183e+000	4.000000e+000
2.365453577119977e-005	2.231380e+000	1.937522e+000	2.005139e+000	4.000000e+000
2.370739291405692e-005	2.235298e+000	1.931442e+000	2.007309e+000	4.000000e+000
2.376025005691407e-005	2.239117e+000	1.925323e+000	2.009693e+000	4.000000e+000
2.381310719977122e-005	2.242837e+000	1.919165e+000	2.012290e+000	4.000000e+000
2.382310719977123e-005	2.243520e+000	1.918000e+000	2.012806e+000	4.000000e+000
2.390596434262838e-005	2.249091e+000	1.908294e+000	2.017395e+000	4.000000e+000
2.398882148548554e-005	2.254169e+000	1.898584e+000	2.022491e+000	4.000000e+000
2.407167862834269e-005	2.258753e+000	1.888870e+000	2.028094e+000	4.000000e+000
2.415453577119985e-005	2.262844e+000	1.879153e+000	2.034204e+000	4.000000e+000
2.423739291405701e-005	2.266441e+000	1.869431e+000	2.040820e+000	4.000000e+000
2.432025005691416e-005	2.269544e+000	1.859706e+000	2.047943e+000	4.000000e+000
2.440310719977132e-005	2.272154e+000	1.849977e+000	2.055572e+000	4.000000e+000
2.443882148548561e-005	2.273044e+000	1.845803e+000	2.058990e+000	4.000000e+000
2.447453577119990e-005	2.273803e+000	1.841639e+000	2.062477e+000	4.000000e+000
2.451025005691419e-005	2.274433e+000	1.837484e+000	2.066034e+000	4.000000e+000
2.454596434262848e-005	2.274933e+000	1.833338e+000	2.069659e+000	4.000000e+000
2.458167862834277e-005	2.275303e+000	1.829201e+000	2.073354e+000	4.000000e+000
2.461739291405707e-005	2.275543e+000	1.825073e+000	2.077118e+000	4.000000e+000
2.465310719977136e-005	2.275654e+000	1.820954e+000	2.080951e+000	4.000000e+000
2.466310719977136e-005	2.275658e+000	1.819804e+000	2.082033e+000	4.000000e+000
2.468310719977136e-005	2.275633e+000	1.817505e+000	2.084209e+000	4.000000e+000
2.473167862834280e-005	2.275399e+000	1.811935e+000	2.089582e+000	4.000000e+000
2.478025005691424e-005	2.274887e+000	1.806396e+000	2.095039e+000	4.000000e+000
2.482882148548567e-005	2.274095e+000	1.800888e+000	2.100581e+000	4.000000e+000
2.487739291405711e-005	2.273025e+000	1.795410e+000	2.106207e+000	4.000000e+000
2.492596434262854e-005	2.271676e+000	1.789964e+000	2.111918e+000	4.000000e+000
2.497453577119998e-005	2.270048e+000	1.784549e+000	2.117714e+000	4.000000e+000
2.502310719977142e-005	2.268141e+000	1.779165e+000	2.123594e+000	4.000000e+000
2.509453577120000e-005	2.264793e+000	1.771300e+000	2.132373e+000	4.000000e+000
2.516596434262858e-005	2.260794e+000	1.763556e+000	2.141264e+000	4.000000e+000
2.523739291405717e-005	2.256144e+000	1.755931e+000	2.150270e+000	4.000000e+000
2.530882148548575e-005	2.250842e+000	1.748426e+000	2.159388e+000	4.000000e+000
2.538025005691433e-005	2.244888e+000	1.741041e+000	2.168620e+000	4.000000e+000
2.545167862834291e-005	2.238282e+000	1.733775e+000	2.177966e+000	4.000000e+000
2.552310719977150e-005	2.231025e+000	1.726629e+000	2.187424e+000	4.000000e+000
2.557596434262865e-005	2.225143e+000	1.721440e+000	2.194469e+000	4.000000e+000
2.562882148548580e-005	2.219039e+000	1.716381e+000	2.201549e+000	4.000000e+000
2.568167862834295e-005	2.212713e+000	1.711453e+000	2.208665e+000	4.000000e+000
2.573453577120010e-005	2.206165e+000	1.706655e+000	2.215815e+000	4.000000e+000
2.578739291405725e-005	2.199396e+000	1.701987e+000	2.223002e+000	4.000000e+000
2.584025005691440e-005	2.192404e+000	1.697450e+000	2.230223e+000	4.000000e+000
2.589310719977156e-005	2.185191e+000	1.693044e+000	2.237480e+000	4.000000e+000
2.592739291405728e-005	2.180519e+000	1.690285e+000	2.242198e+000	4.000000e+000
2.596167862834300e-005	2.175818e+000	1.687654e+000	2.246923e+000	4.000000e+000
2.599596434262872e-005	2.171087e+000	1.685150e+000	2.251655e+000	4.000000e+000
2.603025005691443e-005	2.166326e+000	1.682774e+000	2.256394e+000	4.000000e+000
2.606453577120015e-005	2.161535e+000	1.680526e+000	2.261139e+000	4.000000e+000
2.609882148548587e-005	2.156714e+000	1.678406e+000	2.265891e+000	4.000000e+000
2.613310719977159e-005	2.151864e+000	1.676413e+000	2.270649e+000	4.000000e+000
2.617596434262874e-005	2.145772e+000	1.674171e+000	2.276604e+000	4.000000e+000
2.621882148548589e-005	2.139656e+000	1.672194e+000	2.282553e+000	4.000000e+000
2.626167862834304e-005	2.133517e+000	1.670482e+000	2.288498e+000	4.000000e+000
2.630453577120019e-005	2.127353e+000	1.669034e+000	2.294439e+000	4.000000e+000
2.634739291405734e-005	2.121166e+000	1.667850e+000	2.300376e+000	4.000000e+000
2.639025005691449e-005	2.114955e+000	1.666931e+000	2.306307e+000	4.000000e+000
2.643310719977164e-005	2.108720e+000	1.666276e+000	2.312235e+000	4.000000e+000
2.645882148548593e-005	2.104973e+000	1.666018e+000	2.315783e+000	4.000000e+000
2.648453577120022e-005	2.101222e+000	1.665857e+000	2.319325e+000	4.000000e+000
2.651025005691451e-005	2.097466e+000	1.665796e+000	2.322861e+000	4.000000e+000
2.653596434262880e-005	2.093706e+000	1.665832e+000	2.326391e+000	4.000000e+000
2.656167862834309e-005	2.089941e+000	1.665967e+000	2.329914e+000	4.000000e+000
2.658739291405738e-005	2.086171e+000	1.666199e+000	2.333431e+000	4.000000e+000
2.661310719977167e-005	2.082396e+000	1.666531e+000	2.336942e+000	4.000000e+000
2.682310719977170e-005	2.051464e+000	1.672908e+000	2.365263e+000	4.000000e+000
2.690310719977172e-005	2.039633e+000	1.677082e+000	2.375896e+000	4.000000e+000
2.698310719977173e-005	2.027806e+000	1.682147e+000	2.386362e+000	4.000000e+000
2.706310719977174e-005	2.015982e+000	1.688104e+000	2.396661e+000	4.000000e+000
2.714310719977176e-005	2.004161e+000	1.694953e+000	2.406793e+000	4.000000e+000
2.722310719977177e-005	1.992344e+000	1.702693e+000	2.416758e+000	4.000000e+000
2.730310719977178e-005	1.980530e+000	1.711325e+000	2.426555e+000	4.000000e+000
2.738310719977179e-005	1.968720e+000	1.720849e+000	2.436185e+000	4.000000e+000
2.746025005691466e-005	1.957355e+000	1.730955e+000	2.445264e+000	4.000000e+000
2.753739291405753e-005	1.946017e+000	1.741547e+000	2.454075e+000	4.000000e+000
2.761453577120040e-005	1.934706e+000	1.752624e+000	2.462619e+000	4.000000e+000
2.769167862834327e-005	1.923424e+000	1.764188e+000	2.470895e+000	4.000000e+000
2.776882148548614e-005	1.912169e+000	1.776237e+000	2.478904e+000	4.000000e+000
2.784596434262901e-005	1.900942e+000	1.788772e+000	2.486646e+000	4.000000e+000
2.792310719977188e-005	1.889743e+000	1.801794e+000	2.494120e+000	4.000000e+000
2.798882148548618e-005	1.880233e+000	1.812995e+000	2.500242e+000	4.000000e+000
2.805453577120047e-005	1.870756e+000	1.824341e+000	2.506058e+000	4.000000e+000
2.812025005691477e-005	1.861311e+000	1.835831e+000	2.511571e+000	4.000000e+000
2.818596434262907e-005	1.851898e+000	1.847465e+000	2.516778e+000	4.000000e+000
2.825167862834336e-005	1.842517e+000	1.859244e+000	2.521681e+000	4.000000e+000
2.831739291405766e-005	1.833169e+000	1.871167e+000	2.526279e+000	4.000000e+000
2.838310719977195e-005	1.823852e+000	1.883235e+000	2.530573e+000	4.000000e+000
2.841882148548625e-005	1.818806e+000	1.889822e+000	2.532721e+000	4.000000e+000
2.845453577120054e-005	1.813772e+000	1.896436e+000	2.534727e+000	4.000000e+000
2.849025005691483e-005	1.808750e+000	1.903076e+000	2.536589e+000	4.000000e+000
2.852596434262912e-005	1.803740e+000	1.909741e+000	2.538309e+000	4.000000e+000
2.856167862834341e-005	1.798742e+000	1.916433e+000	2.539886e+000	4.000000e+000
2.859739291405770e-005	1.793757e+000	1.923150e+000	2.541320e+000	4.000000e+000
2.863310719977199e-005	1.788783e+000	1.929893e+000	2.542612e+000	4.000000e+000
2.867025005691486e-005	1.783625e+000	1.936929e+000	2.543775e+000	4.000000e+000
2.870739291405772e-005	1.778482e+000	1.943984e+000	2.544759e+000	4.000000e+000
2.874453577120058e-005	1.773354e+000	1.951059e+000	2.545565e+000	4.000000e+000
2.878167862834345e-005	1.768242e+000	1.958154e+000	2.546192e+000	4.000000e+000
2.881882148548631e-005	1.763146e+000	1.965269e+000	2.546641e+000	4.000000e+000
2.885596434262917e-005	1.758065e+000	1.972403e+000	2.546911e+000	4.000000e+000
2.889310719977204e-005	1.753000e+000	1.979557e+000	2.547003e+000	4.000000e+000
2.895167862834347e-005	1.745045e+000	1.990876e+000	2.546778e+000	4.000000e+000
2.901025005691491e-005	1.737138e+000	2.002224e+000	2.546089e+000	4.000000e+000
2.906882148548635e-005	1.729277e+000	2.013604e+000	2.544935e+000	4.000000e+000
