time	V(b1)	V(b2)	V(b3)	V(vb)
1.121310719976989e-005	1.973657e+000	2.087521e+000	2.089129e+000	5.000000e+000
1.133310719976989e-005	1.973753e+000	2.087490e+000	2.089073e+000	5.000000e+000
1.145310719976989e-005	1.973857e+000	2.087452e+000	2.089019e+000	5.000000e+000
1.157310719976989e-005	1.973967e+000	2.087405e+000	2.088968e+000	5.000000e+000
1.160739291405561e-005	1.973999e+000	2.087390e+000	2.088955e+000	5.000000e+000
1.164167862834132e-005	1.974031e+000	2.087374e+000	2.088943e+000	5.000000e+000
1.167596434262703e-005	1.974064e+000	2.087357e+000	2.088932e+000	5.000000e+000
1.171025005691275e-005	1.974097e+000	2.087339e+000	2.088921e+000	5.000000e+000
1.174453577119846e-005	1.974131e+000	2.087321e+000	2.088910e+000	5.000000e+000
1.177882148548417e-005	1.974165e+000	2.087301e+000	2.088900e+000	5.000000e+000
1.181310719976989e-005	1.974199e+000	2.087281e+000	2.088891e+000	5.000000e+000
1.182310719976989e-005	1.974209e+000	2.087275e+000	2.088889e+000	5.000000e+000
1.194025005691274e-005	1.974331e+000	2.087198e+000	2.088861e+000	5.000000e+000
1.205739291405560e-005	1.974452e+000	2.087111e+000	2.088846e+000	5.000000e+000
1.217453577119846e-005	1.974571e+000	2.087015e+000	2.088843e+000	5.000000e+000
1.229167862834131e-005	1.974688e+000	2.086909e+000	2.088852e+000	5.000000e+000
1.240882148548417e-005	1.974804e+000	2.086792e+000	2.088874e+000	5.000000e+000
1.252596434262702e-005	1.974918e+000	2.086666e+000	2.088908e+000	5.000000e+000
1.264310719976988e-005	1.975031e+000	2.086530e+000	2.088955e+000	5.000000e+000
1.275310719976988e-005	1.975131e+000	2.086393e+000	2.089015e+000	5.000000e+000
1.286310719976988e-005	1.975218e+000	2.086250e+000	2.089091e+000	5.000000e+000
1.297310719976988e-005	1.975293e+000	2.086103e+000	2.089184e+000	5.000000e+000
1.308310719976988e-005	1.975355e+000	2.085951e+000	2.089293e+000	5.000000e+000
1.319310719976988e-005	1.975405e+000	2.085794e+000	2.089419e+000	5.000000e+000
1.330310719976987e-005	1.975442e+000	2.085631e+000	2.089562e+000	5.000000e+000
1.341310719976987e-005	1.975467e+000	2.085464e+000	2.089721e+000	5.000000e+000
1.351453577119844e-005	1.975472e+000	2.085309e+000	2.089885e+000	5.000000e+000
1.361596434262701e-005	1.975456e+000	2.085157e+000	2.090063e+000	5.000000e+000
1.371739291405558e-005	1.975419e+000	2.085010e+000	2.090256e+000	5.000000e+000
1.381882148548416e-005	1.975360e+000	2.084867e+000	2.090463e+000	5.000000e+000
1.392025005691272e-005	1.975280e+000	2.084728e+000	2.090684e+000	5.000000e+000
1.402167862834130e-005	1.975178e+000	2.084594e+000	2.090919e+000	5.000000e+000
1.412310719976987e-005	1.975055e+000	2.084464e+000	2.091169e+000	5.000000e+000
1.422167862834129e-005	1.974910e+000	2.084346e+000	2.091425e+000	5.000000e+000
1.432025005691272e-005	1.974736e+000	2.084245e+000	2.091687e+000	5.000000e+000
1.441882148548415e-005	1.974536e+000	2.084159e+000	2.091956e+000	5.000000e+000
1.451739291405558e-005	1.974309e+000	2.084089e+000	2.092231e+000	5.000000e+000
1.461596434262700e-005	1.974054e+000	2.084036e+000	2.092512e+000	5.000000e+000
1.471453577119843e-005	1.973772e+000	2.083998e+000	2.092800e+000	5.000000e+000
1.481310719976986e-005	1.973463e+000	2.083977e+000	2.093094e+000	5.000000e+000
1.482310719976986e-005	1.973430e+000	2.083976e+000	2.093124e+000	5.000000e+000
1.491739291405558e-005	1.973102e+000	2.083980e+000	2.093407e+000	5.000000e+000
1.501167862834130e-005	1.972750e+000	2.084010e+000	2.093682e+000	5.000000e+000
1.510596434262702e-005	1.972374e+000	2.084068e+000	2.093948e+000	5.000000e+000
1.520025005691273e-005	1.971974e+000	2.084152e+000	2.094206e+000	5.000000e+000
1.529453577119845e-005	1.971550e+000	2.084262e+000	2.094456e+000	5.000000e+000
1.538882148548417e-005	1.971102e+000	2.084400e+000	2.094697e+000	5.000000e+000
1.548310719976989e-005	1.970630e+000	2.084565e+000	2.094929e+000	5.000000e+000
1.558453577119848e-005	1.970095e+000	2.084779e+000	2.095163e+000	5.000000e+000
1.568596434262707e-005	1.969547e+000	2.085035e+000	2.095361e+000	5.000000e+000
1.578739291405565e-005	1.968988e+000	2.085331e+000	2.095525e+000	5.000000e+000
1.588882148548424e-005	1.968416e+000	2.085669e+000	2.095654e+000	5.000000e+000
1.599025005691283e-005	1.967832e+000	2.086048e+000	2.095748e+000	5.000000e+000
1.609167862834142e-005	1.967236e+000	2.086468e+000	2.095807e+000	5.000000e+000
1.619310719977001e-005	1.966628e+000	2.086929e+000	2.095832e+000	5.000000e+000
1.628025005691288e-005	1.966106e+000	2.087362e+000	2.095811e+000	5.000000e+000
1.636739291405575e-005	1.965600e+000	2.087825e+000	2.095745e+000	5.000000e+000
1.645453577119862e-005	1.965108e+000	2.088317e+000	2.095633e+000	5.000000e+000
1.654167862834149e-005	1.964631e+000	2.088838e+000	2.095475e+000	5.000000e+000
1.662882148548436e-005	1.964169e+000	2.089388e+000	2.095271e+000	5.000000e+000
1.671596434262723e-005	1.963722e+000	2.089968e+000	2.095023e+000	5.000000e+000
1.680310719977010e-005	1.963290e+000	2.090576e+000	2.094728e+000	5.000000e+000
1.690310719977012e-005	1.962824e+000	2.091313e+000	2.094321e+000	5.000000e+000
1.700310719977013e-005	1.962424e+000	2.092068e+000	2.093836e+000	5.000000e+000
1.710310719977015e-005	1.962090e+000	2.092842e+000	2.093271e+000	5.000000e+000
1.720310719977017e-005	1.961823e+000	2.093634e+000	2.092627e+000	5.000000e+000
1.730310719977018e-005	1.961621e+000	2.094444e+000	2.091904e+000	5.000000e+000
1.740310719977020e-005	1.961486e+000	2.095273e+000	2.091101e+000	5.000000e+000
1.750310719977021e-005	1.961418e+000	2.096120e+000	2.090220e+000	5.000000e+000
1.753310719977022e-005	1.961421e+000	2.096370e+000	2.089938e+000	5.000000e+000
1.757310719977023e-005	1.961437e+000	2.096705e+000	2.089551e+000	5.000000e+000
1.761310719977023e-005	1.961471e+000	2.097038e+000	2.089151e+000	5.000000e+000
1.765310719977024e-005	1.961523e+000	2.097369e+000	2.088738e+000	5.000000e+000
1.769310719977025e-005	1.961591e+000	2.097697e+000	2.088311e+000	5.000000e+000
1.773310719977025e-005	1.961677e+000	2.098024e+000	2.087872e+000	5.000000e+000
1.777310719977026e-005	1.961780e+000	2.098348e+000	2.087420e+000	5.000000e+000
1.781310719977026e-005	1.961900e+000	2.098670e+000	2.086955e+000	5.000000e+000
1.782310719977027e-005	1.961933e+000	2.098750e+000	2.086837e+000	5.000000e+000
1.791596434262742e-005	1.962288e+000	2.099496e+000	2.085692e+000	5.000000e+000
1.800882148548458e-005	1.962765e+000	2.100194e+000	2.084492e+000	5.000000e+000
1.810167862834174e-005	1.963363e+000	2.100843e+000	2.083237e+000	5.000000e+000
1.819453577119890e-005	1.964083e+000	2.101445e+000	2.081928e+000	5.000000e+000
1.828739291405605e-005	1.964925e+000	2.101999e+000	2.080564e+000	5.000000e+000
1.838025005691321e-005	1.965888e+000	2.102504e+000	2.079145e+000	5.000000e+000
1.847310719977037e-005	1.966973e+000	2.102962e+000	2.077671e+000	5.000000e+000
1.857453577119896e-005	1.968326e+000	2.103381e+000	2.076003e+000	5.000000e+000
1.867596434262755e-005	1.969845e+000	2.103665e+000	2.074335e+000	5.000000e+000
1.877739291405613e-005	1.971530e+000	2.103815e+000	2.072668e+000	5.000000e+000
1.887882148548472e-005	1.973380e+000	2.103832e+000	2.071001e+000	5.000000e+000
1.898025005691331e-005	1.975397e+000	2.103714e+000	2.069336e+000	5.000000e+000
1.908167862834190e-005	1.977579e+000	2.103462e+000	2.067671e+000	5.000000e+000
1.918310719977048e-005	1.979927e+000	2.103076e+000	2.066007e+000	5.000000e+000
1.927739291405621e-005	1.982270e+000	2.102551e+000	2.064501e+000	5.000000e+000
1.937167862834194e-005	1.984719e+000	2.101846e+000	2.063099e+000	5.000000e+000
1.946596434262767e-005	1.987274e+000	2.100963e+000	2.061799e+000	5.000000e+000
1.956025005691340e-005	1.989936e+000	2.099900e+000	2.060603e+000	5.000000e+000
1.965453577119913e-005	1.992705e+000	2.098657e+000	2.059511e+000	5.000000e+000
1.974882148548486e-005	1.995580e+000	2.097235e+000	2.058522e+000	5.000000e+000
1.984310719977059e-005	1.998561e+000	2.095634e+000	2.057636e+000	5.000000e+000
1.994025005691346e-005	2.001728e+000	2.093757e+000	2.056889e+000	5.000000e+000
2.003739291405633e-005	2.004887e+000	2.091661e+000	2.056391e+000	5.000000e+000
2.013453577119921e-005	2.008039e+000	2.089348e+000	2.056140e+000	5.000000e+000
2.023167862834208e-005	2.011184e+000	2.086816e+000	2.056137e+000	5.000000e+000
2.032882148548495e-005	2.014321e+000	2.084065e+000	2.056382e+000	5.000000e+000
2.042596434262782e-005	2.017451e+000	2.081096e+000	2.056875e+000	5.000000e+000
2.052310719977070e-005	2.020573e+000	2.077909e+000	2.057616e+000	5.000000e+000
2.056453577119928e-005	2.021855e+000	2.076486e+000	2.058046e+000	5.000000e+000
2.060596434262785e-005	2.023111e+000	2.075028e+000	2.058539e+000	5.000000e+000
2.064739291405643e-005	2.024339e+000	2.073534e+000	2.059095e+000	5.000000e+000
2.068882148548501e-005	2.025541e+000	2.072006e+000	2.059713e+000	5.000000e+000
2.073025005691359e-005	2.026715e+000	2.070442e+000	2.060394e+000	5.000000e+000
2.077167862834217e-005	2.027863e+000	2.068843e+000	2.061138e+000	5.000000e+000
2.081310719977074e-005	2.028983e+000	2.067209e+000	2.061944e+000	5.000000e+000
2.082310719977075e-005	2.029247e+000	2.066810e+000	2.062150e+000	5.000000e+000
2.091882148548505e-005	2.031749e+000	2.062849e+000	2.064297e+000	5.000000e+000
2.101453577119935e-005	2.033925e+000	2.058786e+000	2.066839e+000	5.000000e+000
2.111025005691365e-005	2.035777e+000	2.054621e+000	2.069776e+000	5.000000e+000
2.120596434262795e-005	2.037303e+000	2.050354e+000	2.073109e+000	5.000000e+000
2.130167862834225e-005	2.038505e+000	2.045984e+000	2.076836e+000	5.000000e+000
2.139739291405655e-005	2.039381e+000	2.041512e+000	2.080959e+000	5.000000e+000
2.149310719977085e-005	2.039933e+000	2.036938e+000	2.085477e+000	5.000000e+000
2.152310719977086e-005	2.039983e+000	2.035519e+000	2.086982e+000	5.000000e+000
2.153310719977086e-005	2.039989e+000	2.035046e+000	2.087492e+000	5.000000e+000
2.154310719977086e-005	2.039990e+000	2.034573e+000	2.088007e+000	5.000000e+000
2.156310719977086e-005	2.039977e+000	2.033627e+000	2.089050e+000	5.000000e+000
2.159310719977087e-005	2.039916e+000	2.032210e+000	2.090647e+000	5.000000e+000
2.166310719977088e-005	2.039617e+000	2.028875e+000	2.094541e+000	5.000000e+000
2.173310719977089e-005	2.038998e+000	2.025606e+000	2.098635e+000	5.000000e+000
2.180310719977090e-005	2.038060e+000	2.022402e+000	2.102930e+000	5.000000e+000
2.187310719977091e-005	2.036803e+000	2.019264e+000	2.107425e+000	5.000000e+000
2.194310719977092e-005	2.035226e+000	2.016192e+000	2.112121e+000	5.000000e+000
2.201310719977094e-005	2.033329e+000	2.013185e+000	2.117017e+000	5.000000e+000
2.208310719977095e-005	2.031113e+000	2.010244e+000	2.122113e+000	5.000000e+000
2.216167862834239e-005	2.028175e+000	2.007069e+000	2.128072e+000	5.000000e+000
2.224025005691383e-005	2.024736e+000	2.004148e+000	2.134190e+000	5.000000e+000
2.231882148548527e-005	2.020796e+000	2.001479e+000	2.140467e+000	5.000000e+000
2.239739291405671e-005	2.016354e+000	1.999064e+000	2.146902e+000	5.000000e+000
2.247596434262815e-005	2.011410e+000	1.996903e+000	2.153496e+000	5.000000e+000
2.255453577119959e-005	2.005966e+000	1.994994e+000	2.160249e+000	5.000000e+000
2.263310719977103e-005	2.000020e+000	1.993339e+000	2.167161e+000	5.000000e+000
2.267025005691390e-005	1.997015e+000	1.992705e+000	2.170439e+000	5.000000e+000
2.270739291405676e-005	1.993904e+000	1.992158e+000	2.173725e+000	5.000000e+000
2.274453577119962e-005	1.990688e+000	1.991701e+000	2.177019e+000	5.000000e+000
2.278167862834249e-005	1.987366e+000	1.991333e+000	2.180321e+000	5.000000e+000
2.281882148548535e-005	1.983938e+000	1.991053e+000	2.183630e+000	5.000000e+000
2.285596434262821e-005	1.980405e+000	1.990862e+000	2.186947e+000	5.000000e+000
2.289310719977108e-005	1.976766e+000	1.990759e+000	2.190272e+000	5.000000e+000
2.291310719977108e-005	1.974776e+000	1.990748e+000	2.192058e+000	5.000000e+000
2.293310719977108e-005	1.972763e+000	1.990766e+000	2.193842e+000	5.000000e+000
2.296739291405680e-005	1.969246e+000	1.990860e+000	2.196903e+000	5.000000e+000
2.300167862834252e-005	1.965686e+000	1.991044e+000	2.199950e+000	5.000000e+000
2.303596434262824e-005	1.962082e+000	1.991317e+000	2.202983e+000	5.000000e+000
2.307025005691396e-005	1.958435e+000	1.991678e+000	2.206003e+000	5.000000e+000
2.310453577119968e-005	1.954744e+000	1.992129e+000	2.209008e+000	5.000000e+000
2.313882148548540e-005	1.951009e+000	1.992668e+000	2.212000e+000	5.000000e+000
2.317310719977112e-005	1.947232e+000	1.993296e+000	2.214978e+000	5.000000e+000
2.326453577119971e-005	1.936989e+000	1.995423e+000	2.222927e+000	5.000000e+000
2.335596434262829e-005	1.926660e+000	1.998210e+000	2.230517e+000	5.000000e+000
2.344739291405688e-005	1.916244e+000	2.001658e+000	2.237750e+000	5.000000e+000
2.353882148548547e-005	1.905743e+000	2.005766e+000	2.244625e+000	5.000000e+000
2.363025005691405e-005	1.895155e+000	2.010536e+000	2.251142e+000	5.000000e+000
2.372167862834264e-005	1.884482e+000	2.015966e+000	2.257300e+000	5.000000e+000
2.381310719977122e-005	1.873722e+000	2.022057e+000	2.263101e+000	5.000000e+000
2.382310719977123e-005	1.872550e+000	2.022762e+000	2.263686e+000	5.000000e+000
2.388596434262838e-005	1.865170e+000	2.027400e+000	2.267252e+000	5.000000e+000
2.394882148548553e-005	1.857800e+000	2.032316e+000	2.270480e+000	5.000000e+000
2.401167862834268e-005	1.850439e+000	2.037510e+000	2.273370e+000	5.000000e+000
2.407453577119984e-005	1.843089e+000	2.042980e+000	2.275922e+000	5.000000e+000
2.413739291405699e-005	1.835748e+000	2.048729e+000	2.278136e+000	5.000000e+000
2.420025005691414e-005	1.828417e+000	2.054754e+000	2.280012e+000	5.000000e+000
2.426310719977130e-005	1.821096e+000	2.061057e+000	2.281550e+000	5.000000e+000
2.429025005691416e-005	1.817946e+000	2.063836e+000	2.282075e+000	5.000000e+000
2.431739291405702e-005	1.814801e+000	2.066651e+000	2.282520e+000	5.000000e+000
2.434453577119988e-005	1.811663e+000	2.069503e+000	2.282886e+000	5.000000e+000
2.437167862834274e-005	1.808530e+000	2.072391e+000	2.283174e+000	5.000000e+000
2.439882148548560e-005	1.805403e+000	2.075316e+000	2.283382e+000	5.000000e+000
2.442596434262846e-005	1.802282e+000	2.078276e+000	2.283512e+000	5.000000e+000
2.445310719977133e-005	1.799167e+000	2.081274e+000	2.283562e+000	5.000000e+000
2.447310719977133e-005	1.796876e+000	2.083500e+000	2.283545e+000	5.000000e+000
2.452167862834277e-005	1.791325e+000	2.088990e+000	2.283324e+000	5.000000e+000
2.457025005691420e-005	1.785805e+000	2.094561e+000	2.282819e+000	5.000000e+000
2.461882148548564e-005	1.780315e+000	2.100214e+000	2.282029e+000	5.000000e+000
2.466739291405707e-005	1.774855e+000	2.105949e+000	2.280955e+000	5.000000e+000
2.471596434262851e-005	1.769427e+000	2.111766e+000	2.279596e+000	5.000000e+000
2.476453577119995e-005	1.764028e+000	2.117664e+000	2.277953e+000	5.000000e+000
2.481310719977138e-005	1.758661e+000	2.123644e+000	2.276025e+000	5.000000e+000
2.488453577119997e-005	1.750821e+000	2.132565e+000	2.272638e+000	5.000000e+000
2.495596434262855e-005	1.743096e+000	2.141596e+000	2.268589e+000	5.000000e+000
2.502739291405713e-005	1.735487e+000	2.150738e+000	2.263879e+000	5.000000e+000
2.509882148548571e-005	1.727994e+000	2.159991e+000	2.258508e+000	5.000000e+000
2.517025005691430e-005	1.720617e+000	2.169354e+000	2.252475e+000	5.000000e+000
2.524167862834288e-005	1.713355e+000	2.178828e+000	2.245782e+000	5.000000e+000
2.531310719977146e-005	1.706208e+000	2.188413e+000	2.238427e+000	5.000000e+000
2.536453577120004e-005	1.701159e+000	2.195356e+000	2.232637e+000	5.000000e+000
2.541596434262862e-005	1.696220e+000	2.202332e+000	2.226637e+000	5.000000e+000
2.546739291405720e-005	1.691393e+000	2.209342e+000	2.220425e+000	5.000000e+000
2.551882148548578e-005	1.686676e+000	2.216385e+000	2.214002e+000	5.000000e+000
2.557025005691436e-005	1.682071e+000	2.223462e+000	2.207368e+000	5.000000e+000
2.562167862834294e-005	1.677577e+000	2.230571e+000	2.200524e+000	5.000000e+000
2.567310719977152e-005	1.673194e+000	2.237715e+000	2.193468e+000	5.000000e+000
2.571739291405724e-005	1.669501e+000	2.243885e+000	2.187387e+000	5.000000e+000
2.576167862834296e-005	1.666003e+000	2.250066e+000	2.181259e+000	5.000000e+000
2.580596434262868e-005	1.662698e+000	2.256258e+000	2.175085e+000	5.000000e+000
2.585025005691441e-005	1.659588e+000	2.262461e+000	2.168865e+000	5.000000e+000
2.589453577120013e-005	1.656672e+000	2.268675e+000	2.162599e+000	5.000000e+000
2.593882148548585e-005	1.653950e+000	2.274900e+000	2.156287e+000	5.000000e+000
2.598310719977157e-005	1.651422e+000	2.281136e+000	2.149928e+000	5.000000e+000
2.602453577120015e-005	1.649353e+000	2.286972e+000	2.143958e+000	5.000000e+000
2.606596434262873e-005	1.647533e+000	2.292802e+000	2.137969e+000	5.000000e+000
2.610739291405730e-005	1.645962e+000	2.298627e+000	2.131960e+000	5.000000e+000
2.614882148548588e-005	1.644642e+000	2.304447e+000	2.125933e+000	5.000000e+000
2.619025005691446e-005	1.643571e+000	2.310260e+000	2.119885e+000	5.000000e+000
2.623167862834304e-005	1.642750e+000	2.316069e+000	2.113819e+000	5.000000e+000
2.627310719977162e-005	1.642179e+000	2.321872e+000	2.107733e+000	5.000000e+000
2.629596434262876e-005	1.641976e+000	2.325066e+000	2.104371e+000	5.000000e+000
2.631882148548591e-005	1.641852e+000	2.328256e+000	2.101006e+000	5.000000e+000
2.634167862834306e-005	1.641806e+000	2.331440e+000	2.097638e+000	5.000000e+000
2.636453577120020e-005	1.641838e+000	2.334619e+000	2.094266e+000	5.000000e+000
2.638739291405735e-005	1.641949e+000	2.337793e+000	2.090892e+000	5.000000e+000
2.641025005691450e-005	1.642138e+000	2.340962e+000	2.087514e+000	5.000000e+000
2.643310719977164e-005	1.642405e+000	2.344126e+000	2.084132e+000	5.000000e+000
2.648739291405737e-005	1.643360e+000	2.351623e+000	2.076088e+000	5.000000e+000
2.654167862834309e-005	1.644750e+000	2.359069e+000	2.068036e+000	5.000000e+000
2.659596434262881e-005	1.646577e+000	2.366465e+000	2.059978e+000	5.000000e+000
2.665025005691453e-005	1.648840e+000	2.373809e+000	2.051914e+000	5.000000e+000
2.670453577120026e-005	1.651539e+000	2.381101e+000	2.043842e+000	5.000000e+000
2.675882148548598e-005	1.654674e+000	2.388343e+000	2.035763e+000	5.000000e+000
2.681310719977170e-005	1.658245e+000	2.395534e+000	2.027678e+000	5.000000e+000
2.682310719977170e-005	1.658948e+000	2.396849e+000	2.026189e+000	5.000000e+000
2.688025005691457e-005	1.663258e+000	2.404335e+000	2.017679e+000	5.000000e+000
2.693739291405744e-005	1.668016e+000	2.411725e+000	2.009175e+000	5.000000e+000
2.699453577120030e-005	1.673224e+000	2.419020e+000	2.000677e+000	5.000000e+000
2.705167862834317e-005	1.678880e+000	2.426221e+000	1.992184e+000	5.000000e+000
2.710882148548604e-005	1.684986e+000	2.433326e+000	1.983697e+000	5.000000e+000
2.716596434262890e-005	1.691540e+000	2.440337e+000	1.975216e+000	5.000000e+000
2.722310719977177e-005	1.698544e+000	2.447252e+000	1.966740e+000	5.000000e+000
2.730025005691464e-005	1.708827e+000	2.456424e+000	1.955315e+000	5.000000e+000
2.737739291405751e-005	1.719595e+000	2.465326e+000	1.943918e+000	5.000000e+000
2.745453577120038e-005	1.730849e+000	2.473957e+000	1.932552e+000	5.000000e+000
2.753167862834325e-005	1.742588e+000	2.482318e+000	1.921215e+000	5.000000e+000
2.760882148548612e-005	1.754812e+000	2.490409e+000	1.909907e+000	5.000000e+000
2.768596434262899e-005	1.767522e+000	2.498229e+000	1.898629e+000	5.000000e+000
2.776310719977185e-005	1.780717e+000	2.505778e+000	1.887380e+000	5.000000e+000
2.782882148548615e-005	1.792065e+000	2.511961e+000	1.877830e+000	5.000000e+000
2.789453577120045e-005	1.803557e+000	2.517838e+000	1.868312e+000	5.000000e+000
2.796025005691474e-005	1.815191e+000	2.523411e+000	1.858828e+000	5.000000e+000
2.802596434262904e-005	1.826970e+000	2.528679e+000	1.849377e+000	5.000000e+000
2.809167862834334e-005	1.838892e+000	2.533642e+000	1.839958e+000	5.000000e+000
2.815739291405763e-005	1.850957e+000	2.538301e+000	1.830573e+000	5.000000e+000
2.822310719977193e-005	1.863166e+000	2.542654e+000	1.821220e+000	5.000000e+000
2.826167862834336e-005	1.870366e+000	2.545011e+000	1.815750e+000	5.000000e+000
2.830025005691480e-005	1.877595e+000	2.547197e+000	1.810294e+000	5.000000e+000
2.833882148548623e-005	1.884853e+000	2.549212e+000	1.804852e+000	5.000000e+000
2.837739291405767e-005	1.892142e+000	2.551057e+000	1.799425e+000	5.000000e+000
